,active_id,passive_id,active_reliability,passive_reliability,passive_opinion,accepted,result,total_payout
29,99,34,0.5614939800532877,0.08112603803979401,0.55,True,True,8
30,4,7,0.7723189792460544,0.027273952269002866,0.55,True,True,10
31,60,51,0.7613227572478535,0.28796357213368906,0.45,True,False,8
32,18,31,0.6274731918521753,0.15214848125151947,0.45,True,False,6
33,95,93,0.6509993972433411,0.5254946728265034,0.45,True,False,4
34,93,76,0.5254946728265034,0.2439130066600269,0.55,True,True,6
35,49,12,0.011745271505232302,0.2774793016377194,0.45,True,False,4
36,45,2,0.004630132495887729,0.5638812003550872,0.45,True,False,2
37,11,21,0.4239689231138435,0.9724641724615143,0.45,True,False,0
38,12,48,0.2774793016377194,0.7828584522307371,0.45,True,False,-2
39,17,72,0.6573937171878698,0.2649335847680755,0.45,True,False,-4
40,36,66,0.5411906539861217,0.3765998196786472,0.45,True,False,-6
41,53,86,0.04726554427145124,0.8709299685312517,0.45,True,False,-8
42,42,76,0.7525534453467377,0.2439130066600269,0.55,True,True,-6
43,97,78,0.5902702394347189,0.7397044909741733,0.45,True,False,-8
44,1,91,0.37638918792948317,0.1959432094326894,0.45,True,False,-10
45,90,34,0.6536121361235768,0.08112603803979401,0.55,True,True,-8
46,53,0,0.04726554427145124,0.8827035543543748,0.45,True,False,-10
47,90,82,0.6536121361235768,0.8256738127093619,0.45,True,False,-12
48,31,29,0.15214848125151947,0.5587988413023101,0.45,True,False,-14
49,60,74,0.7613227572478535,0.4029853564945399,0.45,True,False,-16
50,32,69,0.8843595638420733,0.6472246847277785,0.55,True,True,-14
51,15,10,0.4256666459969388,0.5512526074758338,0.55,True,True,-12
52,78,9,0.7397044909741733,0.753955871829607,0.55,True,True,-10
53,86,11,0.8709299685312517,0.4239689231138435,0.55,True,True,-8
54,66,52,0.3765998196786472,0.9075534299999537,0.45,True,False,-10
55,57,74,0.016109036539691313,0.4029853564945399,0.45,True,False,-12
56,19,24,0.20106159015533243,0.3787240718410003,0.45,True,False,-14
57,42,69,0.7525534453467377,0.6472246847277785,0.55,True,True,-12
58,40,58,0.7343212304864241,0.9021513825600957,0.55,True,True,-10
59,16,86,0.5032718975784056,0.8709299685312517,0.45,True,False,-12
60,36,17,0.5411906539861217,0.6573937171878698,0.55,True,True,-10
61,22,87,0.712099196059417,0.32399559422036395,0.55,True,True,-8
62,2,9,0.5638812003550872,0.753955871829607,0.55,True,True,-6
63,91,31,0.1959432094326894,0.15214848125151947,0.45,True,False,-8
64,86,99,0.8709299685312517,0.5614939800532877,0.55,True,True,-6
65,56,74,0.7522150178466209,0.4029853564945399,0.55,True,True,-4
66,25,71,0.17710083450466496,0.8781656100474061,0.45,True,False,-6
67,66,4,0.3765998196786472,0.7723189792460544,0.55,True,True,-4
68,50,92,0.2467456711592364,0.3670132407765695,0.45,True,False,-6
69,99,60,0.5614939800532877,0.7613227572478535,0.45,True,False,-8
70,39,85,0.7860753723949007,0.8444554153085194,0.55,True,True,-6
71,70,79,0.13243031698343088,0.5488124064694506,0.45,True,False,-8
72,30,70,0.2734516584986505,0.13243031698343088,0.45,True,False,-10
73,9,26,0.753955871829607,0.2357366029825606,0.55,True,True,-8
74,80,9,0.05423935478056885,0.753955871829607,0.45,True,False,-10
75,95,28,0.6509993972433411,0.4925642183840966,0.45,True,False,-12
76,37,55,0.5216590578514952,0.523694376481977,0.55,True,True,-10
77,54,75,0.24704596954436409,0.49822006724307577,0.45,True,False,-12
78,10,23,0.5512526074758338,0.7208123426898979,0.45,True,False,-14
79,19,98,0.20106159015533243,0.212037968397488,0.45,True,False,-16
80,26,87,0.2357366029825606,0.32399559422036395,0.55,True,True,-14
81,23,19,0.7208123426898979,0.20106159015533243,0.55,True,True,-12
82,76,87,0.2439130066600269,0.32399559422036395,0.55,True,True,-10
83,51,82,0.28796357213368906,0.8256738127093619,0.55,True,True,-8
84,5,23,0.16856865258847997,0.7208123426898979,0.45,True,False,-10
85,43,54,0.47947134741576547,0.24704596954436409,0.45,True,False,-12
86,16,1,0.5032718975784056,0.37638918792948317,0.45,True,False,-14
87,57,50,0.016109036539691313,0.2467456711592364,0.45,True,False,-16
88,11,57,0.4239689231138435,0.016109036539691313,0.55,True,True,-14
